"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","F_Record","Temp","F_Temp","SpCond","F_SpCond","Sal","F_Sal","DO_Pct","F_DO_Pct","DO_mgl","F_DO_mgl","Depth","F_Depth","cDepth","F_cDepth","Level","F_Level","cLevel","F_cLevel","pH","F_pH","Turb","F_Turb","ChlFluor","F_ChlFluor",
"lksblwq   ","P",05/06/2021 13:45,0,1,"",11.6,<0> ,0.16,<0> ,0.1,<0> ,93.8,<0> ,10.2,<0> ,1.76,<0> ,1.71,<3> ,"",<-1> ,"","",7.7,<0> ,7,<0> ,"",<-1> ,
"lksblwq   ","P",05/06/2021 14:00,0,1,"",10.6,<0> ,0.15,<0> ,0.1,<0> ,94.0,<0> ,10.5,<0> ,1.77,<0> ,1.73,<3> ,"",<-1> ,"","",7.6,<0> ,6,<0> ,"",<-1> ,
"lksblwq   ","P",05/06/2021 14:15,0,1,"",10.7,<0> ,0.15,<0> ,0.1,<0> ,94.1,<0> ,10.5,<0> ,1.79,<0> ,1.75,<3> ,"",<-1> ,"","",7.6,<0> ,6,<0> ,"",<-1> ,
"lksblwq   ","P",05/06/2021 14:30,0,1,"",11.1,<0> ,0.15,<0> ,0.1,<0> ,94.0,<0> ,10.4,<0> ,1.77,<0> ,1.73,<3> ,"",<-1> ,"","",7.6,<0> ,6,<0> ,"",<-1> ,
"lksblwq   ","P",05/06/2021 14:45,0,1,"",11.3,<0> ,0.16,<0> ,0.1,<0> ,94.1,<0> ,10.3,<0> ,1.77,<0> ,1.73,<3> ,"",<-1> ,"","",7.6,<0> ,6,<0> ,"",<-1> ,
"lksblwq   ","P",05/06/2021 15:00,0,1,"",10.3,<0> ,0.15,<0> ,0.1,<0> ,95.0,<0> ,10.6,<0> ,1.77,<0> ,1.73,<3> ,"",<-1> ,"","",7.5,<0> ,6,<0> ,"",<-1> ,
"lksblwq   ","P",05/06/2021 15:15,0,1,"",10.1,<0> ,0.15,<0> ,0.1,<0> ,93.7,<0> ,10.5,<0> ,1.76,<0> ,1.73,<3> ,"",<-1> ,"","",7.6,<0> ,5,<0> ,"",<-1> ,
"lksblwq   ","P",05/06/2021 15:30,0,1,"",10.8,<0> ,0.15,<0> ,0.1,<0> ,94.2,<0> ,10.4,<0> ,1.77,<0> ,1.74,<3> ,"",<-1> ,"","",7.6,<0> ,6,<0> ,"",<-1> ,
"lksblwq   ","P",05/06/2021 15:45,0,1,"",11.1,<0> ,0.15,<0> ,0.1,<0> ,94.5,<0> ,10.4,<0> ,1.77,<0> ,1.74,<3> ,"",<-1> ,"","",7.7,<0> ,6,<0> ,"",<-1> ,
"lksblwq   ","P",05/06/2021 16:00,0,1,"",11.0,<0> ,0.15,<0> ,0.1,<0> ,94.6,<0> ,10.4,<0> ,1.79,<0> ,1.76,<3> ,"",<-1> ,"","",7.7,<0> ,6,<0> ,"",<-1> ,
"lksblwq   ","P",05/06/2021 16:15,0,1,"",11.3,<0> ,0.15,<0> ,0.1,<0> ,95.2,<0> ,10.4,<0> ,1.78,<0> ,1.75,<3> ,"",<-1> ,"","",7.6,<0> ,6,<0> ,"",<-1> ,
"lksblwq   ","P",05/06/2021 16:30,0,1,"",11.1,<0> ,0.15,<0> ,0.1,<0> ,94.8,<0> ,10.4,<0> ,1.77,<0> ,1.74,<3> ,"",<-1> ,"","",7.7,<0> ,6,<0> ,"",<-1> ,
"lksblwq   ","P",05/06/2021 16:45,0,1,"",10.2,<0> ,0.15,<0> ,0.1,<0> ,94.5,<0> ,10.6,<0> ,1.76,<0> ,1.73,<3> ,"",<-1> ,"","",7.7,<0> ,5,<0> ,"",<-1> ,
"lksblwq   ","P",05/06/2021 17:00,0,1,"",10.5,<0> ,0.15,<0> ,0.1,<0> ,94.3,<0> ,10.5,<0> ,1.76,<0> ,1.72,<3> ,"",<-1> ,"","",7.7,<0> ,5,<0> ,"",<-1> ,
"lksblwq   ","P",05/06/2021 17:15,0,1,"",10.8,<0> ,0.15,<0> ,0.1,<0> ,94.4,<0> ,10.4,<0> ,1.76,<0> ,1.73,<3> ,"",<-1> ,"","",7.7,<0> ,6,<0> ,"",<-1> ,
"lksblwq   ","P",05/06/2021 17:30,0,1,"",11.2,<0> ,0.15,<0> ,0.1,<0> ,94.3,<0> ,10.4,<0> ,1.74,<0> ,1.71,<3> ,"",<-1> ,"","",7.7,<0> ,6,<0> ,"",<-1> ,
"lksblwq   ","P",05/06/2021 17:45,0,1,"",11.0,<0> ,0.15,<0> ,0.1,<0> ,94.4,<0> ,10.4,<0> ,1.74,<0> ,1.71,<3> ,"",<-1> ,"","",7.7,<0> ,6,<0> ,"",<-1> ,
"lksblwq   ","P",05/06/2021 18:00,0,1,"",11.1,<0> ,0.15,<0> ,0.1,<0> ,94.2,<0> ,10.4,<0> ,1.76,<0> ,1.73,<3> ,"",<-1> ,"","",7.7,<0> ,7,<0> ,"",<-1> ,
"lksblwq   ","P",05/06/2021 18:15,0,1,"",11.2,<0> ,0.15,<0> ,0.1,<0> ,94.1,<0> ,10.3,<0> ,1.77,<0> ,1.74,<3> ,"",<-1> ,"","",7.7,<0> ,7,<0> ,"",<-1> ,
"lksblwq   ","P",05/06/2021 18:30,0,1,"",11.3,<0> ,0.16,<0> ,0.1,<0> ,93.8,<0> ,10.3,<0> ,1.76,<0> ,1.73,<3> ,"",<-1> ,"","",7.7,<0> ,7,<0> ,"",<-1> ,
"lksblwq   ","P",05/06/2021 18:45,0,1,"",11.4,<0> ,0.16,<0> ,0.1,<0> ,93.7,<0> ,10.3,<0> ,1.76,<0> ,1.73,<3> ,"",<-1> ,"","",7.7,<0> ,7,<0> ,"",<-1> ,
"lksblwq   ","P",05/06/2021 19:00,0,1,"",11.4,<0> ,0.16,<0> ,0.1,<0> ,93.9,<0> ,10.3,<0> ,1.74,<0> ,1.70,<3> ,"",<-1> ,"","",7.7,<0> ,7,<0> ,"",<-1> ,
"lksblwq   ","P",05/06/2021 19:15,0,1,"",11.5,<0> ,0.16,<0> ,0.1,<0> ,94.4,<0> ,10.3,<0> ,1.72,<0> ,1.68,<3> ,"",<-1> ,"","",7.7,<0> ,7,<0> ,"",<-1> ,
"lksblwq   ","P",05/06/2021 19:30,0,1,"",11.5,<0> ,0.16,<0> ,0.1,<0> ,94.2,<0> ,10.3,<0> ,1.71,<0> ,1.67,<3> ,"",<-1> ,"","",7.7,<0> ,7,<0> ,"",<-1> ,
"lksblwq   ","P",05/06/2021 19:45,0,1,"",11.5,<0> ,0.15,<0> ,0.1,<0> ,94.2,<0> ,10.3,<0> ,1.72,<0> ,1.68,<3> ,"",<-1> ,"","",7.7,<0> ,7,<0> ,"",<-1> ,
"lksblwq   ","P",05/06/2021 20:00,0,1,"",11.5,<0> ,0.15,<0> ,0.1,<0> ,94.2,<0> ,10.3,<0> ,1.76,<0> ,1.72,<3> ,"",<-1> ,"","",7.7,<0> ,7,<0> ,"",<-1> ,
"lksblwq   ","P",05/06/2021 20:15,0,1,"",11.3,<0> ,0.15,<0> ,0.1,<0> ,94.0,<0> ,10.3,<0> ,1.79,<0> ,1.75,<3> ,"",<-1> ,"","",7.7,<0> ,7,<0> ,"",<-1> ,
"lksblwq   ","P",05/06/2021 20:30,0,1,"",11.0,<0> ,0.15,<0> ,0.1,<0> ,94.0,<0> ,10.4,<0> ,1.78,<0> ,1.74,<3> ,"",<-1> ,"","",7.7,<0> ,7,<0> ,"",<-1> ,
"lksblwq   ","P",05/06/2021 20:45,0,1,"",11.2,<0> ,0.15,<0> ,0.1,<0> ,93.7,<0> ,10.3,<0> ,1.75,<0> ,1.70,<3> ,"",<-1> ,"","",7.7,<0> ,7,<0> ,"",<-1> ,
"lksblwq   ","P",05/06/2021 21:00,0,1,"",10.6,<0> ,0.15,<0> ,0.1,<0> ,94.3,<0> ,10.5,<0> ,1.73,<0> ,1.68,<3> ,"",<-1> ,"","",7.7,<0> ,6,<0> ,"",<-1> ,
"lksblwq   ","P",05/06/2021 21:15,0,1,"",10.7,<0> ,0.15,<0> ,0.1,<0> ,94.4,<0> ,10.5,<0> ,1.70,<0> ,1.65,<3> ,"",<-1> ,"","",7.7,<0> ,6,<0> ,"",<-1> ,
"lksblwq   ","P",05/06/2021 21:30,0,1,"",10.9,<0> ,0.15,<0> ,0.1,<0> ,94.2,<0> ,10.4,<0> ,1.72,<0> ,1.67,<3> ,"",<-1> ,"","",7.7,<0> ,6,<0> ,"",<-1> ,
"lksblwq   ","P",05/06/2021 21:45,0,1,"",11.1,<0> ,0.15,<0> ,0.1,<0> ,94.0,<0> ,10.3,<0> ,1.75,<0> ,1.70,<3> ,"",<-1> ,"","",7.7,<0> ,6,<0> ,"",<-1> ,
"lksblwq   ","P",05/06/2021 22:00,0,1,"",11.3,<0> ,0.15,<0> ,0.1,<0> ,93.8,<0> ,10.3,<0> ,1.77,<0> ,1.72,<3> ,"",<-1> ,"","",7.7,<0> ,7,<0> ,"",<-1> ,
"lksblwq   ","P",05/06/2021 22:15,0,1,"",11.2,<0> ,0.15,<0> ,0.1,<0> ,93.9,<0> ,10.3,<0> ,1.75,<0> ,1.70,<3> ,"",<-1> ,"","",7.7,<0> ,6,<0> ,"",<-1> ,
"lksblwq   ","P",05/06/2021 22:30,0,1,"",11.1,<0> ,0.15,<0> ,0.1,<0> ,93.8,<0> ,10.3,<0> ,1.77,<0> ,1.72,<3> ,"",<-1> ,"","",7.7,<0> ,7,<0> ,"",<-1> ,
"lksblwq   ","P",05/06/2021 22:45,0,1,"",11.2,<0> ,0.15,<0> ,0.1,<0> ,93.8,<0> ,10.3,<0> ,1.79,<0> ,1.74,<3> ,"",<-1> ,"","",7.7,<0> ,7,<0> ,"",<-1> ,
"lksblwq   ","P",05/06/2021 23:00,0,1,"",11.2,<0> ,0.15,<0> ,0.1,<0> ,94.0,<0> ,10.3,<0> ,1.81,<0> ,1.76,<3> ,"",<-1> ,"","",7.7,<0> ,7,<0> ,"",<-1> ,
"lksblwq   ","P",05/06/2021 23:15,0,1,"",11.1,<0> ,0.15,<0> ,0.1,<0> ,94.0,<0> ,10.3,<0> ,1.79,<0> ,1.74,<3> ,"",<-1> ,"","",7.7,<0> ,6,<0> ,"",<-1> ,
"lksblwq   ","P",05/06/2021 23:30,0,1,"",10.8,<0> ,0.15,<0> ,0.1,<0> ,93.7,<0> ,10.4,<0> ,1.77,<0> ,1.72,<3> ,"",<-1> ,"","",7.7,<0> ,6,<0> ,"",<-1> ,
"lksblwq   ","P",05/06/2021 23:45,0,1,"",10.2,<0> ,0.15,<0> ,0.1,<0> ,94.4,<0> ,10.6,<0> ,1.76,<0> ,1.71,<3> ,"",<-1> ,"","",7.6,<0> ,5,<0> ,"",<-1> ,
"lksblwq   ","P",05/07/2021 0:00,0,1,"",10.7,<0> ,0.15,<0> ,0.1,<0> ,93.9,<0> ,10.4,<0> ,1.78,<0> ,1.73,<3> ,"",<-1> ,"","",7.7,<0> ,5,<0> ,"",<-1> ,
"lksblwq   ","P",05/07/2021 0:15,0,1,"",11.0,<0> ,0.15,<0> ,0.1,<0> ,93.9,<0> ,10.4,<0> ,1.81,<0> ,1.76,<3> ,"",<-1> ,"","",7.7,<0> ,6,<0> ,"",<-1> ,
"lksblwq   ","P",05/07/2021 0:30,0,1,"",10.8,<0> ,0.15,<0> ,0.1,<0> ,93.2,<0> ,10.3,<0> ,1.81,<0> ,1.76,<3> ,"",<-1> ,"","",7.7,<0> ,6,<0> ,"",<-1> ,
"lksblwq   ","P",05/07/2021 0:45,0,1,"",10.8,<0> ,0.15,<0> ,0.1,<0> ,93.6,<0> ,10.4,<0> ,1.81,<0> ,1.76,<3> ,"",<-1> ,"","",7.7,<0> ,6,<0> ,"",<-1> ,
"lksblwq   ","P",05/07/2021 1:00,0,1,"",10.8,<0> ,0.15,<0> ,0.1,<0> ,93.7,<0> ,10.4,<0> ,1.79,<0> ,1.74,<3> ,"",<-1> ,"","",7.7,<0> ,6,<0> ,"",<-1> ,
"lksblwq   ","P",05/07/2021 1:15,0,1,"",10.9,<0> ,0.15,<0> ,0.1,<0> ,93.7,<0> ,10.3,<0> ,1.78,<0> ,1.73,<3> ,"",<-1> ,"","",7.7,<0> ,6,<0> ,"",<-1> ,
"lksblwq   ","P",05/07/2021 1:30,0,1,"",11.0,<0> ,0.15,<0> ,0.1,<0> ,93.5,<0> ,10.3,<0> ,1.77,<0> ,1.72,<3> ,"",<-1> ,"","",7.7,<0> ,6,<0> ,"",<-1> ,
"lksblwq   ","P",05/07/2021 1:45,0,1,"",11.1,<0> ,0.15,<0> ,0.1,<0> ,93.5,<0> ,10.3,<0> ,1.78,<0> ,1.73,<3> ,"",<-1> ,"","",7.7,<0> ,6,<0> ,"",<-1> ,
"lksblwq   ","P",05/07/2021 2:00,0,1,"",11.2,<0> ,0.15,<0> ,0.1,<0> ,93.4,<0> ,10.3,<0> ,1.79,<0> ,1.74,<3> ,"",<-1> ,"","",7.7,<0> ,7,<0> ,"",<-1> ,
"lksblwq   ","P",05/07/2021 2:15,0,1,"",11.0,<0> ,0.15,<0> ,0.1,<0> ,93.3,<0> ,10.3,<0> ,1.79,<0> ,1.74,<3> ,"",<-1> ,"","",7.7,<0> ,6,<0> ,"",<-1> ,
"lksblwq   ","P",05/07/2021 2:30,0,1,"",11.2,<0> ,0.15,<0> ,0.1,<0> ,93.5,<0> ,10.3,<0> ,1.78,<0> ,1.72,<3> ,"",<-1> ,"","",7.7,<0> ,7,<0> ,"",<-1> ,
"lksblwq   ","P",05/07/2021 2:45,0,1,"",11.2,<0> ,0.15,<0> ,0.1,<0> ,93.3,<0> ,10.2,<0> ,1.77,<0> ,1.71,<3> ,"",<-1> ,"","",7.7,<0> ,7,<0> ,"",<-1> ,
"lksblwq   ","P",05/07/2021 3:00,0,1,"",11.2,<0> ,0.15,<0> ,0.1,<0> ,93.3,<0> ,10.2,<0> ,1.77,<0> ,1.71,<3> ,"",<-1> ,"","",7.7,<0> ,7,<0> ,"",<-1> ,
"lksblwq   ","P",05/07/2021 3:15,0,1,"",11.2,<0> ,0.15,<0> ,0.1,<0> ,93.3,<0> ,10.2,<0> ,1.76,<0> ,1.70,<3> ,"",<-1> ,"","",7.7,<0> ,7,<0> ,"",<-1> ,
"lksblwq   ","P",05/07/2021 3:30,0,1,"",11.2,<0> ,0.15,<0> ,0.1,<0> ,93.1,<0> ,10.2,<0> ,1.76,<0> ,1.70,<3> ,"",<-1> ,"","",7.7,<0> ,6,<0> ,"",<-1> ,
"lksblwq   ","P",05/07/2021 3:45,0,1,"",11.2,<0> ,0.15,<0> ,0.1,<0> ,93.0,<0> ,10.2,<0> ,1.74,<0> ,1.68,<3> ,"",<-1> ,"","",7.7,<0> ,7,<0> ,"",<-1> ,
"lksblwq   ","P",05/07/2021 4:00,0,1,"",11.2,<0> ,0.15,<0> ,0.1,<0> ,93.1,<0> ,10.2,<0> ,1.74,<0> ,1.68,<3> ,"",<-1> ,"","",7.7,<0> ,7,<0> ,"",<-1> ,
"lksblwq   ","P",05/07/2021 4:15,0,1,"",11.1,<0> ,0.16,<0> ,0.1,<0> ,92.5,<0> ,10.2,<0> ,1.73,<0> ,1.67,<3> ,"",<-1> ,"","",7.7,<0> ,7,<0> ,"",<-1> ,
"lksblwq   ","P",05/07/2021 4:30,0,1,"",11.1,<0> ,0.15,<0> ,0.1,<0> ,92.5,<0> ,10.2,<0> ,1.76,<0> ,1.70,<3> ,"",<-1> ,"","",7.7,<0> ,7,<0> ,"",<-1> ,
"lksblwq   ","P",05/07/2021 4:45,0,1,"",11.2,<0> ,0.15,<0> ,0.1,<0> ,92.4,<0> ,10.2,<0> ,1.75,<0> ,1.69,<3> ,"",<-1> ,"","",7.7,<0> ,6,<0> ,"",<-1> ,
"lksblwq   ","P",05/07/2021 5:00,0,1,"",11.2,<0> ,0.15,<0> ,0.1,<0> ,92.5,<0> ,10.2,<0> ,1.74,<0> ,1.68,<3> ,"",<-1> ,"","",7.7,<0> ,7,<0> ,"",<-1> ,
"lksblwq   ","P",05/07/2021 5:15,0,1,"",11.2,<0> ,0.15,<0> ,0.1,<0> ,92.9,<0> ,10.2,<0> ,1.71,<0> ,1.65,<3> ,"",<-1> ,"","",7.7,<0> ,7,<0> ,"",<-1> ,
"lksblwq   ","P",05/07/2021 5:30,0,1,"",11.1,<0> ,0.15,<0> ,0.1,<0> ,93.0,<0> ,10.2,<0> ,1.69,<0> ,1.63,<3> ,"",<-1> ,"","",7.7,<0> ,7,<0> ,"",<-1> ,
"lksblwq   ","P",05/07/2021 5:45,0,1,"",11.0,<0> ,0.15,<0> ,0.1,<0> ,92.9,<0> ,10.2,<0> ,1.69,<0> ,1.62,<3> ,"",<-1> ,"","",7.7,<0> ,7,<0> ,"",<-1> ,
"lksblwq   ","P",05/07/2021 6:00,0,1,"",11.0,<0> ,0.15,<0> ,0.1,<0> ,92.8,<0> ,10.2,<0> ,1.72,<0> ,1.65,<3> ,"",<-1> ,"","",7.7,<0> ,7,<0> ,"",<-1> ,
"lksblwq   ","P",05/07/2021 6:15,0,1,"",11.1,<0> ,0.15,<0> ,0.1,<0> ,92.8,<0> ,10.2,<0> ,1.74,<0> ,1.67,<3> ,"",<-1> ,"","",7.7,<0> ,7,<0> ,"",<-1> ,
"lksblwq   ","P",05/07/2021 6:30,0,1,"",11.0,<0> ,0.15,<0> ,0.1,<0> ,92.8,<0> ,10.2,<0> ,1.75,<0> ,1.68,<3> ,"",<-1> ,"","",7.7,<0> ,7,<0> ,"",<-1> ,
"lksblwq   ","P",05/07/2021 6:45,0,1,"",11.1,<0> ,0.15,<0> ,0.1,<0> ,92.8,<0> ,10.2,<0> ,1.76,<0> ,1.69,<3> ,"",<-1> ,"","",7.7,<0> ,7,<0> ,"",<-1> ,
"lksblwq   ","P",05/07/2021 7:00,0,1,"",11.0,<0> ,0.15,<0> ,0.1,<0> ,92.6,<0> ,10.2,<0> ,1.77,<0> ,1.69,<3> ,"",<-1> ,"","",7.7,<0> ,7,<0> ,"",<-1> ,
"lksblwq   ","P",05/07/2021 7:15,0,1,"",11.0,<0> ,0.15,<0> ,0.1,<0> ,92.8,<0> ,10.2,<0> ,1.76,<0> ,1.68,<3> ,"",<-1> ,"","",7.7,<0> ,7,<0> ,"",<-1> ,
"lksblwq   ","P",05/07/2021 7:30,0,1,"",11.0,<0> ,0.15,<0> ,0.1,<0> ,92.9,<0> ,10.2,<0> ,1.75,<0> ,1.67,<3> ,"",<-1> ,"","",7.7,<0> ,6,<0> ,"",<-1> ,
"lksblwq   ","P",05/07/2021 7:45,0,1,"",11.0,<0> ,0.15,<0> ,0.1,<0> ,93.1,<0> ,10.3,<0> ,1.76,<0> ,1.68,<3> ,"",<-1> ,"","",7.7,<0> ,6,<0> ,"",<-1> ,
"lksblwq   ","P",05/07/2021 8:00,0,1,"",10.9,<0> ,0.15,<0> ,0.1,<0> ,93.2,<0> ,10.3,<0> ,1.77,<0> ,1.69,<3> ,"",<-1> ,"","",7.7,<0> ,6,<0> ,"",<-1> ,
"lksblwq   ","P",05/07/2021 8:15,0,1,"",11.0,<0> ,0.15,<0> ,0.1,<0> ,93.5,<0> ,10.3,<0> ,1.77,<0> ,1.69,<3> ,"",<-1> ,"","",7.7,<0> ,6,<0> ,"",<-1> ,
"lksblwq   ","P",05/07/2021 8:30,0,1,"",10.9,<0> ,0.15,<0> ,0.1,<0> ,93.6,<0> ,10.3,<0> ,1.79,<0> ,1.71,<3> ,"",<-1> ,"","",7.7,<0> ,6,<0> ,"",<-1> ,
"lksblwq   ","P",05/07/2021 8:45,0,1,"",10.9,<0> ,0.15,<0> ,0.1,<0> ,93.6,<0> ,10.3,<0> ,1.78,<0> ,1.70,<3> ,"",<-1> ,"","",7.7,<0> ,6,<0> ,"",<-1> ,
"lksblwq   ","P",05/07/2021 9:00,0,1,"",10.9,<0> ,0.15,<0> ,0.1,<0> ,93.6,<0> ,10.3,<0> ,1.78,<0> ,1.70,<3> ,"",<-1> ,"","",7.7,<0> ,6,<0> ,"",<-1> ,
"lksblwq   ","P",05/07/2021 9:15,0,1,"",10.9,<0> ,0.15,<0> ,0.1,<0> ,93.5,<0> ,10.3,<0> ,1.77,<0> ,1.69,<3> ,"",<-1> ,"","",7.7,<0> ,6,<0> ,"",<-1> ,
"lksblwq   ","P",05/07/2021 9:30,0,1,"",10.9,<0> ,0.15,<0> ,0.1,<0> ,93.4,<0> ,10.3,<0> ,1.76,<0> ,1.68,<3> ,"",<-1> ,"","",7.7,<0> ,6,<0> ,"",<-1> ,
"lksblwq   ","P",05/07/2021 9:45,0,1,"",11.0,<0> ,0.15,<0> ,0.1,<0> ,93.3,<0> ,10.3,<0> ,1.77,<0> ,1.69,<3> ,"",<-1> ,"","",7.7,<0> ,6,<0> ,"",<-1> ,
