"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","CollMethd","REP","F_Record","PO4F","F_PO4F","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","CHLA_N","F_CHLA_N",
"lksbanut  ","P",06/07/2021 18:00,0,1,2         ,1         ,"",0.05,<0>  ,0.034,<0>  ,0.0070,<-4> [SBL] ,"",<-4> [SCB] ,0.2,<0>  ,4.0,<0>  ,
"lksbanut  ","P",06/07/2021 20:00,0,1,2         ,1         ,"",0.05,<0>  ,0.03,<0>  ,0.0070,<-4> [SBL] ,"",<-4> [SCB] ,0.2,<0>  ,5.1,<0>  ,
"lksbanut  ","P",06/07/2021 22:00,0,1,2         ,1         ,"",0.05,<0>  ,0.037,<0>  ,0.0070,<-4> [SBL] ,"",<-4> [SCB] ,0.2,<0>  ,5.6,<0>  ,
"lksbanut  ","P",06/08/2021 0:00,0,1,2         ,1         ,"",0.04,<0>  ,0.045,<0>  ,0.0070,<-4> [SBL] ,"",<-4> [SCB] ,0.213,<0>  ,6.5,<0>  ,
"lksbanut  ","P",06/08/2021 2:00,0,1,2         ,1         ,"",0.04,<0>  ,0.04,<0>  ,0.0070,<-4> [SBL] ,"",<-4> [SCB] ,0.208,<0>  ,"",<-2> (CSM) ,
"lksbanut  ","P",06/08/2021 4:00,0,1,2         ,1         ,"",0.04,<0>  ,0.043,<0>  ,0.0070,<-4> [SBL] ,"",<-4> [SCB] ,0.208,<0>  ,"",<-2> (CSM) ,
"lksbanut  ","P",06/08/2021 6:00,0,1,2         ,1         ,"",0.04,<0>  ,0.043,<0>  ,0.0070,<-4> [SBL] ,"",<-4> [SCB] ,0.214,<0>  ,4.8,<0>  ,
"lksbanut  ","P",06/08/2021 8:00,0,1,2         ,1         ,"",0.04,<0>  ,0.046,<0>  ,0.0070,<-4> [SBL] ,"",<-4> [SCB] ,0.215,<0>  ,4.4,<0>  ,
"lksbanut  ","P",06/08/2021 11:30,0,1,1         ,1         ,"",0.06,<0>  ,0.044,<0>  ,0.0070,<-4> [SBL] ,"",<-4> [SCB] ,0.218,<0>  ,6.9,<0>  ,
"lksbanut  ","P",06/08/2021 11:31,0,1,1         ,2         ,"",0.06,<0>  ,0.038,<0>  ,0.0070,<-4> [SBL] ,"",<-4> [SCB] ,0.21,<0>  ,7.8,<0>  ,
"lksbanut  ","P",07/12/2021 14:00,0,1,2         ,1         ,"",0.03,<0>  ,0.0090,<-4> [SBL] ,0.0070,<-4> [SBL] ,"",<-4> [SCB] ,0.183,<0>  ,11.0,<0>  ,
"lksbanut  ","P",07/12/2021 16:00,0,1,2         ,1         ,"",0.03,<0>  ,0.0090,<-4> [SBL] ,0.0080,<0>  ,0.149,<0>  ,0.157,<0>  ,16.7,<0>  ,
"lksbanut  ","P",07/12/2021 18:00,0,1,2         ,1         ,"",0.03,<0>  ,0.0090,<-4> [SBL] ,0.0070,<0>  ,0.173,<0>  ,0.18,<0>  ,14.8,<0>  ,
"lksbanut  ","P",07/12/2021 20:00,0,1,2         ,1         ,"",0.03,<0>  ,0.0090,<-4> [SBL] ,0.0070,<-4> [SBL] ,"",<-4> [SCB] ,0.167,<0>  ,12.9,<0>  ,
"lksbanut  ","P",07/12/2021 22:00,0,1,2         ,1         ,"",0.03,<0>  ,0.0090,<-4> [SBL] ,0.0070,<-4> [SBL] ,"",<-4> [SCB] ,0.185,<0>  ,12.3,<0>  ,
"lksbanut  ","P",07/13/2021 0:00,0,1,2         ,1         ,"",0.02,<0>  ,0.01,<0>  ,0.0070,<0>  ,0.169,<0>  ,0.176,<0>  ,13.0,<0>  ,
"lksbanut  ","P",07/13/2021 2:00,0,1,2         ,1         ,"",0.03,<0>  ,0.013,<0>  ,0.0070,<-4> [SBL] ,"",<-4> [SCB] ,0.152,<0>  ,11.3,<0>  ,
"lksbanut  ","P",07/13/2021 4:00,0,1,2         ,1         ,"",0.03,<0>  ,0.013,<0>  ,0.0070,<-4> [SBL] ,"",<-4> [SCB] ,0.165,<0>  ,6.0,<0>  ,
"lksbanut  ","P",07/13/2021 6:00,0,1,2         ,1         ,"",0.03,<0>  ,0.014,<0>  ,0.0070,<0>  ,0.174,<0>  ,0.181,<0>  ,7.4,<0>  ,
"lksbanut  ","P",07/13/2021 8:00,0,1,2         ,1         ,"",0.03,<0>  ,0.016,<0>  ,0.0070,<0>  ,0.278,<0>  ,0.285,<0>  ,7.5,<0>  ,
"lksbanut  ","P",07/13/2021 8:02,0,1,1         ,1         ,"",0.03,<0>  ,0.011,<0>  ,0.0070,<0>  ,0.26,<0>  ,0.267,<0>  ,18.4,<0>  ,
"lksbanut  ","P",07/13/2021 8:05,0,1,1         ,2         ,"",0.02,<0>  ,0.01,<0>  ,0.0070,<-4> [SBL] ,"",<-4> [SCB] ,0.208,<0>  ,17.2,<0>  ,
"lksbanut  ","P",07/13/2021 10:00,0,1,2         ,1         ,"",0.03,<0>  ,0.015,<0>  ,0.0070,<0>  ,0.215,<0>  ,0.222,<0>  ,9.8,<0>  ,
"lksbanut  ","P",07/13/2021 12:00,0,1,2         ,1         ,"",0.03,<0>  ,0.012,<0>  ,0.0070,<-4> [SBL] ,"",<-4> [SCB] ,0.208,<0>  ,16.7,<0>  ,
"lksbanut  ","P",08/11/2021 10:00,0,1,2         ,1         ,"",0.03,<0>  ,0.0090,<-4> [SBL] ,0.0070,<-4> [SBL] ,"",<-4> [SCB] ,0.088,<0>  ,67.1,<0>  ,
"lksbanut  ","P",08/11/2021 12:00,0,1,2         ,1         ,"",0.03,<0>  ,0.0090,<-4> [SBL] ,0.0070,<-4> [SBL] ,"",<-4> [SCB] ,0.076,<0>  ,24.4,<0>  ,
"lksbanut  ","P",08/11/2021 14:00,0,1,2         ,1         ,"",0.03,<0>  ,0.0090,<-4> [SBL] ,0.0070,<-4> [SBL] ,"",<-4> [SCB] ,0.064,<0>  ,74.3,<0>  ,
"lksbanut  ","P",08/11/2021 16:00,0,1,2         ,1         ,"",0.03,<0>  ,0.0090,<-4> [SBL] ,0.0070,<-4> [SBL] ,"",<-4> [SCB] ,0.063,<0>  ,60.7,<0>  ,
"lksbanut  ","P",08/11/2021 18:00,0,1,2         ,1         ,"",0.03,<0>  ,0.0090,<-4> [SBL] ,0.0070,<-4> [SBL] ,"",<-4> [SCB] ,0.059,<0>  ,72.1,<0>  ,
"lksbanut  ","P",08/11/2021 20:00,0,1,2         ,1         ,"",0.04,<0>  ,0.014,<0>  ,0.0070,<-4> [SBL] ,"",<-4> [SCB] ,0.062,<0>  ,50.2,<0>  ,
"lksbanut  ","P",08/11/2021 22:00,0,1,2         ,1         ,"",0.02,<0>  ,0.0090,<-4> [SBL] ,0.0070,<-4> [SBL] ,"",<-4> [SCB] ,0.078,<0>  ,76.3,<0>  ,
"lksbanut  ","P",08/12/2021 0:00,0,1,2         ,1         ,"",0.03,<0>  ,0.0090,<0>  ,0.0070,<-4> [SBL] ,"",<-4> [SCB] ,0.08,<0>  ,60.4,<0>  ,
"lksbanut  ","P",08/12/2021 2:00,0,1,2         ,1         ,"",0.04,<0>  ,0.0090,<-4> [SBL] ,0.0070,<-4> [SBL] ,"",<-4> [SCB] ,0.077,<0>  ,80.0,<0>  ,
"lksbanut  ","P",08/12/2021 4:00,0,1,2         ,1         ,"",0.08,<0>  ,0.015,<0>  ,0.0070,<-4> [SBL] ,"",<-4> [SCB] ,0.092,<0>  ,92.0,<0>  ,
"lksbanut  ","P",08/12/2021 6:00,0,1,2         ,1         ,"",0.03,<0>  ,0.012,<0>  ,0.0070,<-4> [SBL] ,"",<-4> [SCB] ,0.082,<0>  ,77.7,<0>  ,
"lksbanut  ","P",08/12/2021 8:00,0,1,2         ,1         ,"",0.04,<0>  ,0.012,<0>  ,0.0070,<-4> [SBL] ,"",<-4> [SCB] ,0.081,<0>  ,64.1,<0>  ,
"lksbanut  ","P",08/13/2021 6:30,0,1,1         ,1         ,"",0.03,<0>  ,0.0090,<-4> [SBL] ,0.0070,<-4> [SBL] ,"",<-4> [SCB] ,0.052,<0>  ,41.4,<0>  ,
"lksbanut  ","P",08/13/2021 6:32,0,1,1         ,2         ,"",0.03,<0>  ,0.0090,<-4> [SBL] ,0.0070,<-4> [SBL] ,"",<-4> [SCB] ,0.048,<0>  ,52.2,<0>  ,
"lksbanut  ","P",09/08/2021 10:00,0,1,2         ,1         ,"",0.04,<0>  ,0.034,<0>  ,0.0070,<-4> [SBL] ,"",<-4> [SCB] ,0.142,<0>  ,28.9,<0>  ,
"lksbanut  ","P",09/08/2021 12:00,0,1,2         ,1         ,"",0.04,<0>  ,0.033,<0>  ,0.0070,<-4> [SBL] ,"",<-4> [SCB] ,0.173,<0>  ,33.2,<0>  ,
"lksbanut  ","P",09/08/2021 14:00,0,1,2         ,1         ,"",0.05,<0>  ,0.015,<0>  ,0.0070,<-4> [SBL] ,"",<-4> [SCB] ,0.142,<0>  ,33.2,<0>  ,
"lksbanut  ","P",09/08/2021 16:00,0,1,2         ,1         ,"",0.04,<0>  ,0.013,<0>  ,0.0070,<-4> [SBL] ,"",<-4> [SCB] ,0.126,<0>  ,34.8,<0>  ,
"lksbanut  ","P",09/08/2021 18:00,0,1,2         ,1         ,"",0.04,<0>  ,0.01,<0>  ,0.0070,<-4> [SBL] ,"",<-4> [SCB] ,0.132,<0>  ,37.8,<0>  ,
"lksbanut  ","P",09/08/2021 20:00,0,1,2         ,1         ,"",0.03,<0>  ,0.015,<0>  ,0.0070,<-4> [SBL] ,"",<-4> [SCB] ,0.147,<0>  ,40.8,<0>  ,
"lksbanut  ","P",09/08/2021 22:00,0,1,2         ,1         ,"",0.03,<0>  ,0.013,<0>  ,0.0070,<-4> [SBL] ,"",<-4> [SCB] ,0.132,<0>  ,30.7,<0>  ,
"lksbanut  ","P",09/09/2021 0:00,0,1,2         ,1         ,"",0.03,<0>  ,0.011,<0>  ,0.0070,<-4> [SBL] ,"",<-4> [SCB] ,0.132,<0>  ,28.0,<0>  ,
"lksbanut  ","P",09/09/2021 2:00,0,1,2         ,1         ,"",0.03,<0>  ,0.017,<0>  ,0.0070,<-4> [SBL] ,"",<-4> [SCB] ,0.133,<0>  ,28.9,<0>  ,
"lksbanut  ","P",09/09/2021 4:00,0,1,2         ,1         ,"",0.04,<0>  ,0.015,<0>  ,0.0070,<-4> [SBL] ,"",<-4> [SCB] ,0.133,<0>  ,26.7,<0>  ,
"lksbanut  ","P",09/09/2021 6:00,0,1,2         ,1         ,"",0.03,<0>  ,0.018,<0>  ,0.0070,<-4> [SBL] ,"",<-4> [SCB] ,0.135,<0>  ,20.3,<0>  ,
"lksbanut  ","P",09/09/2021 8:00,0,1,2         ,1         ,"",0.03,<0>  ,0.018,<0>  ,0.0070,<-4> [SBL] ,"",<-4> [SCB] ,0.137,<0>  ,15.6,<0>  ,
"lksbanut  ","P",09/09/2021 11:30,0,1,1         ,1         ,"",0.04,<0>  ,0.013,<0>  ,0.0070,<-4> [SBL] ,"",<-4> [SCB] ,0.129,<0>  ,33.0,<0>  ,
"lksbanut  ","P",09/09/2021 11:32,0,1,1         ,2         ,"",0.04,<0>  ,0.013,<0>  ,0.0080,<0>  ,0.118,<0>  ,0.126,<0>  ,33.1,<0>  ,
"lksbanut  ","P",10/04/2021 10:00,0,1,2         ,1         ,"",0.04,<0>  ,0.026,<0>  ,0.0070,<-4> [SBL] ,"",<-4> [SCB] ,0.228,<0>  ,23.2,<0>  ,
"lksbanut  ","P",10/04/2021 12:00,0,1,2         ,1         ,"",0.04,<0>  ,0.0090,<0>  ,0.01,<0>  ,0.487,<0>  ,0.497,<0>  ,16.1,<0>  ,
"lksbanut  ","P",10/04/2021 14:00,0,1,2         ,1         ,"",0.05,<0>  ,0.018,<0>  ,0.0070,<-4> [SBL] ,"",<-4> [SCB] ,0.217,<0>  ,22.0,<0>  ,
"lksbanut  ","P",10/04/2021 16:00,0,1,2         ,1         ,"",0.04,<0>  ,0.015,<0>  ,0.0070,<-4> [SBL] ,"",<-4> [SCB] ,0.204,<0>  ,19.3,<0>  ,
"lksbanut  ","P",10/04/2021 22:00,0,1,2         ,1         ,"",0.04,<0>  ,0.018,<0>  ,0.0070,<-4> [SBL] ,"",<-4> [SCB] ,0.272,<0>  ,23.4,<0>  ,
"lksbanut  ","P",10/05/2021 0:00,0,1,2         ,1         ,"",0.02,<0>  ,0.018,<0>  ,0.0070,<-4> [SBL] ,"",<-4> [SCB] ,0.296,<0>  ,17.0,<0>  ,
"lksbanut  ","P",10/05/2021 2:00,0,1,2         ,1         ,"",0.02,<0>  ,0.016,<0>  ,0.0080,<0>  ,0.343,<0>  ,0.351,<0>  ,15.8,<0>  ,
"lksbanut  ","P",10/05/2021 4:00,0,1,2         ,1         ,"",0.02,<0>  ,0.016,<0>  ,0.0080,<0>  ,0.333,<0>  ,0.341,<0>  ,16.1,<0>  ,
"lksbanut  ","P",10/05/2021 6:00,0,1,2         ,1         ,"",0.03,<0>  ,0.02,<0>  ,0.0070,<-4> [SBL] ,"",<-4> [SCB] ,0.333,<0>  ,19.4,<0>  ,
"lksbanut  ","P",10/05/2021 8:00,0,1,2         ,1         ,"",0.05,<0>  ,0.019,<0>  ,0.0080,<0>  ,0.29,<0>  ,0.298,<0>  ,23.0,<0>  ,
"lksbanut  ","P",10/05/2021 8:05,0,1,1         ,1         ,"",0.06,<0>  ,0.025,<0>  ,0.0070,<-4> [SBL] ,"",<-4> [SCB] ,0.292,<0>  ,19.0,<0>  ,
"lksbanut  ","P",10/05/2021 8:07,0,1,1         ,2         ,"",0.02,<0>  ,0.021,<0>  ,0.0070,<-4> [SBL] ,"",<-4> [SCB] ,0.291,<0>  ,19.4,<0>  ,
"lksbanut  ","P",11/16/2021 13:35,0,1,1         ,1         ,"",0.04,<0>  ,0.091,<0>  ,0.0090,<0>  ,0.466,<0>  ,0.475,<0>  ,9.4,<0>  ,
"lksbanut  ","P",11/16/2021 13:37,0,1,1         ,2         ,"",0.05,<0>  ,0.086,<0>  ,0.0090,<0>  ,0.469,<0>  ,0.478,<0>  ,9.3,<0>  ,

